FID,Id,class,site_code,class_ID
6529,0,EVERGREEN SHRUBS,SNOWFENCE,3
6530,0,EVERGREEN SHRUBS,SNOWFENCE,3
6531,0,EVERGREEN SHRUBS,SNOWFENCE,3
6532,0,EVERGREEN SHRUBS,SNOWFENCE,3
6533,0,EVERGREEN SHRUBS,SNOWFENCE,3
6534,0,FORBS,SNOWFENCE,4
6535,0,NON VEGETATED,SNOWFENCE,7
6536,0,NON VEGETATED,SNOWFENCE,7
6537,0,NON VEGETATED,SNOWFENCE,7
6538,0,NON VEGETATED,SNOWFENCE,7
6539,0,NON VEGETATED,SNOWFENCE,7
6540,0,NON VEGETATED,SNOWFENCE,7
6541,0,NON VEGETATED,SNOWFENCE,7
6542,0,NON VEGETATED,SNOWFENCE,7
6543,0,NON VEGETATED,SNOWFENCE,7
6544,0,NON VEGETATED,SNOWFENCE,7
6545,0,NON VEGETATED,SNOWFENCE,7
6546,0,DECIDUOUS SHRUBS,SNOWFENCE,2
6547,0,DECIDUOUS SHRUBS,SNOWFENCE,2
6548,0,LICHENS,SNOWFENCE,6
6549,0,LICHENS,SNOWFENCE,6
6550,0,LICHENS,SNOWFENCE,6
6551,0,LICHENS,SNOWFENCE,6
6552,0,LICHENS,SNOWFENCE,6
6553,0,NON VEGETATED,SOUTHSTONEBOY,7
6554,0,BRYOPHYTES,SOUTHSTONEBOY,1
6555,0,NON VEGETATED,SOUTHSTONEBOY,7
6556,0,BRYOPHYTES,SOUTHSTONEBOY,1
6557,0,BRYOPHYTES,SOUTHSTONEBOY,1
6558,0,BRYOPHYTES,SOUTHSTONEBOY,1
6559,0,BRYOPHYTES,SOUTHSTONEBOY,1
6560,0,BRYOPHYTES,SOUTHSTONEBOY,1
6561,0,BRYOPHYTES,SOUTHSTONEBOY,1
6562,0,NON VEGETATED,SOUTHSTONEBOY,7
6563,0,NON VEGETATED,SOUTHSTONEBOY,7
6564,0,BRYOPHYTES,SOUTHSTONEBOY,1
6565,0,BRYOPHYTES,SOUTHSTONEBOY,1
6566,0,BRYOPHYTES,SOUTHSTONEBOY,1
6567,0,FORBS,SOUTHSTONEBOY,4
6568,0,DECIDUOUS SHRUBS,SOUTHSTONEBOY,2
6569,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6570,0,DECIDUOUS SHRUBS,SOUTHSTONEBOY,2
6571,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6572,0,DECIDUOUS SHRUBS,SOUTHSTONEBOY,2
6573,0,NON VEGETATED,SOUTHSTONEBOY,7
6574,0,NON VEGETATED,SOUTHSTONEBOY,7
6575,0,NON VEGETATED,SOUTHSTONEBOY,7
6576,0,NON VEGETATED,SOUTHSTONEBOY,7
6577,0,NON VEGETATED,SOUTHSTONEBOY,7
6578,0,NON VEGETATED,SOUTHSTONEBOY,7
6579,0,NON VEGETATED,SOUTHSTONEBOY,7
6580,0,NON VEGETATED,SOUTHSTONEBOY,7
6581,0,DECIDUOUS SHRUBS,SOUTHSTONEBOY,2
6582,0,DECIDUOUS SHRUBS,SOUTHSTONEBOY,2
6583,0,NON VEGETATED,SOUTHSTONEBOY,7
6584,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6585,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6586,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6587,0,BRYOPHYTES,SOUTHSTONEBOY,1
6588,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6589,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6590,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6591,0,NON VEGETATED,SOUTHSTONEBOY,7
6592,0,NON VEGETATED,SOUTHSTONEBOY,7
6593,0,BRYOPHYTES,SOUTHSTONEBOY,1
6594,0,NON VEGETATED,SOUTHSTONEBOY,7
6595,0,NON VEGETATED,SOUTHSTONEBOY,7
6596,0,BRYOPHYTES,SOUTHSTONEBOY,1
6597,0,NON VEGETATED,SOUTHSTONEBOY,7
6598,0,NON VEGETATED,SOUTHSTONEBOY,7
6599,0,NON VEGETATED,SOUTHSTONEBOY,7
6600,0,BRYOPHYTES,SOUTHSTONEBOY,1
6601,0,BRYOPHYTES,SOUTHSTONEBOY,1
6602,0,BRYOPHYTES,SOUTHSTONEBOY,1
6603,0,BRYOPHYTES,SOUTHSTONEBOY,1
6604,0,NON VEGETATED,SOUTHSTONEBOY,7
6605,0,GRAMINOIDS,SOUTHSTONEBOY,5
6606,0,GRAMINOIDS,SOUTHSTONEBOY,5
6607,0,GRAMINOIDS,SOUTHSTONEBOY,5
6608,0,DECIDUOUS SHRUBS,SOUTHSTONEBOY,2
6609,0,DECIDUOUS SHRUBS,SOUTHSTONEBOY,2
6610,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6611,0,DECIDUOUS SHRUBS,SOUTHSTONEBOY,2
6612,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6613,0,LICHENS,SOUTHSTONEBOY,6
6614,0,GRAMINOIDS,SOUTHSTONEBOY,5
6615,0,GRAMINOIDS,SOUTHSTONEBOY,5
6616,0,DECIDUOUS SHRUBS,SOUTHSTONEBOY,2
6617,0,DECIDUOUS SHRUBS,SOUTHSTONEBOY,2
6618,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6619,0,BRYOPHYTES,SOUTHSTONEBOY,1
6620,0,LICHENS,SOUTHSTONEBOY,6
6621,0,NON VEGETATED,SOUTHSTONEBOY,7
6622,0,LICHENS,SOUTHSTONEBOY,6
6623,0,LICHENS,SOUTHSTONEBOY,6
6624,0,BRYOPHYTES,SOUTHSTONEBOY,1
6625,0,NON VEGETATED,SOUTHSTONEBOY,7
6626,0,NON VEGETATED,SOUTHSTONEBOY,7
6627,0,BRYOPHYTES,SOUTHSTONEBOY,1
6628,0,NON VEGETATED,SOUTHSTONEBOY,7
6629,0,NON VEGETATED,SOUTHSTONEBOY,7
6630,0,NON VEGETATED,SOUTHSTONEBOY,7
6631,0,NON VEGETATED,SOUTHSTONEBOY,7
6632,0,NON VEGETATED,SOUTHSTONEBOY,7
6633,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6634,0,BRYOPHYTES,SOUTHSTONEBOY,1
6635,0,BRYOPHYTES,SOUTHSTONEBOY,1
6636,0,NON VEGETATED,SOUTHSTONEBOY,7
6637,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6638,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6639,0,DECIDUOUS SHRUBS,SOUTHSTONEBOY,2
6640,0,DECIDUOUS SHRUBS,SOUTHSTONEBOY,2
6641,0,DECIDUOUS SHRUBS,SOUTHSTONEBOY,2
6642,0,BRYOPHYTES,SOUTHSTONEBOY,1
6643,0,NON VEGETATED,SOUTHSTONEBOY,7
6644,0,NON VEGETATED,SOUTHSTONEBOY,7
6645,0,NON VEGETATED,SOUTHSTONEBOY,7
6646,0,BRYOPHYTES,SOUTHSTONEBOY,1
6647,0,BRYOPHYTES,SOUTHSTONEBOY,1
6648,0,NON VEGETATED,SOUTHSTONEBOY,7
6649,0,NON VEGETATED,SOUTHSTONEBOY,7
6650,0,NON VEGETATED,SOUTHSTONEBOY,7
6651,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6652,0,GRAMINOIDS,SOUTHSTONEBOY,5
6653,0,GRAMINOIDS,SOUTHSTONEBOY,5
6654,0,GRAMINOIDS,SOUTHSTONEBOY,5
6655,0,GRAMINOIDS,SOUTHSTONEBOY,5
6656,0,GRAMINOIDS,SOUTHSTONEBOY,5
6657,0,GRAMINOIDS,SOUTHSTONEBOY,5
6658,0,GRAMINOIDS,SOUTHSTONEBOY,5
6659,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6660,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6661,0,GRAMINOIDS,SOUTHSTONEBOY,5
6662,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6663,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6664,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6665,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6666,0,NON VEGETATED,SOUTHSTONEBOY,7
6667,0,NON VEGETATED,SOUTHSTONEBOY,7
6668,0,NON VEGETATED,SOUTHSTONEBOY,7
6669,0,NON VEGETATED,SOUTHSTONEBOY,7
6670,0,NON VEGETATED,SOUTHSTONEBOY,7
6671,0,NON VEGETATED,SOUTHSTONEBOY,7
6672,0,GRAMINOIDS,SOUTHSTONEBOY,5
6673,0,DECIDUOUS SHRUBS,SOUTHSTONEBOY,2
6674,0,NON VEGETATED,SOUTHSTONEBOY,7
6675,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6676,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6677,0,NON VEGETATED,SOUTHSTONEBOY,7
6678,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6679,0,GRAMINOIDS,SOUTHSTONEBOY,5
6680,0,GRAMINOIDS,SOUTHSTONEBOY,5
6681,0,NON VEGETATED,SOUTHSTONEBOY,7
6682,0,GRAMINOIDS,SOUTHSTONEBOY,5
6683,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6684,0,GRAMINOIDS,SOUTHSTONEBOY,5
6685,0,GRAMINOIDS,SOUTHSTONEBOY,5
6686,0,NON VEGETATED,SOUTHSTONEBOY,7
6687,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6688,0,LICHENS,SOUTHSTONEBOY,6
6689,0,LICHENS,SOUTHSTONEBOY,6
6690,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6691,0,GRAMINOIDS,SOUTHSTONEBOY,5
6692,0,GRAMINOIDS,SOUTHSTONEBOY,5
6693,0,NON VEGETATED,SOUTHSTONEBOY,7
6694,0,GRAMINOIDS,SOUTHSTONEBOY,5
6695,0,GRAMINOIDS,SOUTHSTONEBOY,5
6696,0,NON VEGETATED,SOUTHSTONEBOY,7
6697,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6698,0,NON VEGETATED,SOUTHSTONEBOY,7
6699,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6700,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6701,0,NON VEGETATED,SOUTHSTONEBOY,7
6702,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6703,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6704,0,NON VEGETATED,SOUTHSTONEBOY,7
6705,0,NON VEGETATED,SOUTHSTONEBOY,7
6706,0,DECIDUOUS SHRUBS,SOUTHSTONEBOY,2
6707,0,LICHENS,SOUTHSTONEBOY,6
6708,0,BRYOPHYTES,SOUTHSTONEBOY,1
6709,0,BRYOPHYTES,SOUTHSTONEBOY,1
6710,0,BRYOPHYTES,SOUTHSTONEBOY,1
6711,0,BRYOPHYTES,SOUTHSTONEBOY,1
6712,0,BRYOPHYTES,SOUTHSTONEBOY,1
6713,0,BRYOPHYTES,SOUTHSTONEBOY,1
6714,0,GRAMINOIDS,SOUTHSTONEBOY,5
6715,0,GRAMINOIDS,SOUTHSTONEBOY,5
6716,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6717,0,DECIDUOUS SHRUBS,SOUTHSTONEBOY,2
6718,0,BRYOPHYTES,SOUTHSTONEBOY,1
6719,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6720,0,DECIDUOUS SHRUBS,SOUTHSTONEBOY,2
6721,0,GRAMINOIDS,SOUTHSTONEBOY,5
6722,0,GRAMINOIDS,SOUTHSTONEBOY,5
6723,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6724,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6725,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6726,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6727,0,DECIDUOUS SHRUBS,SOUTHSTONEBOY,2
6728,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6729,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6730,0,DECIDUOUS SHRUBS,SOUTHSTONEBOY,2
6731,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6732,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6733,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6734,0,BRYOPHYTES,SOUTHSTONEBOY,1
6735,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6736,0,GRAMINOIDS,SOUTHSTONEBOY,5
6737,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6738,0,FORBS,SOUTHSTONEBOY,4
6739,0,NON VEGETATED,SOUTHSTONEBOY,7
6740,0,GRAMINOIDS,SOUTHSTONEBOY,5
6741,0,GRAMINOIDS,SOUTHSTONEBOY,5
6742,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6743,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6744,0,DECIDUOUS SHRUBS,SOUTHSTONEBOY,2
6745,0,GRAMINOIDS,SOUTHSTONEBOY,5
6746,0,GRAMINOIDS,SOUTHSTONEBOY,5
6747,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6748,0,NON VEGETATED,SOUTHSTONEBOY,7
6749,0,DECIDUOUS SHRUBS,SOUTHSTONEBOY,2
6750,0,NON VEGETATED,SOUTHSTONEBOY,7
6751,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6752,0,GRAMINOIDS,SOUTHSTONEBOY,5
6753,0,NON VEGETATED,SOUTHSTONEBOY,7
6754,0,GRAMINOIDS,SOUTHSTONEBOY,5
6755,0,NON VEGETATED,SOUTHSTONEBOY,7
6756,0,GRAMINOIDS,SOUTHSTONEBOY,5
6757,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6758,0,GRAMINOIDS,SOUTHSTONEBOY,5
6759,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6760,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6761,0,NON VEGETATED,SOUTHSTONEBOY,7
6762,0,GRAMINOIDS,SOUTHSTONEBOY,5
6763,0,DECIDUOUS SHRUBS,SOUTHSTONEBOY,2
6764,0,BRYOPHYTES,SOUTHSTONEBOY,1
6765,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6766,0,DECIDUOUS SHRUBS,SOUTHSTONEBOY,2
6767,0,BRYOPHYTES,SOUTHSTONEBOY,1
6768,0,LICHENS,SOUTHSTONEBOY,6
6769,0,DECIDUOUS SHRUBS,SOUTHSTONEBOY,2
6770,0,BRYOPHYTES,SOUTHSTONEBOY,1
6771,0,DECIDUOUS SHRUBS,SOUTHSTONEBOY,2
6772,0,NON VEGETATED,SOUTHSTONEBOY,7
6773,0,NON VEGETATED,SOUTHSTONEBOY,7
6774,0,NON VEGETATED,SOUTHSTONEBOY,7
6775,0,DECIDUOUS SHRUBS,SOUTHSTONEBOY,2
6776,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6777,0,GRAMINOIDS,SOUTHSTONEBOY,5
6778,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6779,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6780,0,GRAMINOIDS,SOUTHSTONEBOY,5
6781,0,DECIDUOUS SHRUBS,SOUTHSTONEBOY,2
6782,0,GRAMINOIDS,SOUTHSTONEBOY,5
6783,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6784,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6785,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6786,0,GRAMINOIDS,SOUTHSTONEBOY,5
6787,0,GRAMINOIDS,SOUTHSTONEBOY,5
6788,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6789,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6790,0,NON VEGETATED,SOUTHSTONEBOY,7
6791,0,NON VEGETATED,SOUTHSTONEBOY,7
6792,0,NON VEGETATED,SOUTHSTONEBOY,7
6793,0,NON VEGETATED,SOUTHSTONEBOY,7
6794,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6795,0,GRAMINOIDS,SOUTHSTONEBOY,5
6796,0,NON VEGETATED,SOUTHSTONEBOY,7
6797,0,LICHENS,SOUTHSTONEBOY,6
6798,0,NON VEGETATED,SOUTHSTONEBOY,7
6799,0,EVERGREEN SHRUBS,SOUTHSTONEBOY,3
6800,0,NON VEGETATED,STONE01,7
6801,0,TREES,STONE01,9
6802,0,NON VEGETATED,STONE01,7
6803,0,DECIDUOUS SHRUBS,STONE01,2
6804,0,DECIDUOUS SHRUBS,STONE01,2
6805,0,DECIDUOUS SHRUBS,STONE01,2
6806,0,NON VEGETATED,STONE01,7
6807,0,NON VEGETATED,STONE01,7
6808,0,NON VEGETATED,STONE01,7
6809,0,NON VEGETATED,STONE01,7
6810,0,NON VEGETATED,STONE01,7
6811,0,NON VEGETATED,STONE01,7
6812,0,NON VEGETATED,STONE01,7
6813,0,GRAMINOIDS,STONE01,5
6814,0,DECIDUOUS SHRUBS,STONE01,2
6815,0,LICHENS,STONE01,6
6816,0,DECIDUOUS SHRUBS,STONE01,2
6817,0,LICHENS,STONE01,6
6818,0,NON VEGETATED,STONE01,7
6819,0,LICHENS,STONE01,6
6820,0,GRAMINOIDS,STONE01,5
6821,0,DECIDUOUS SHRUBS,STONE01,2
6822,0,BRYOPHYTES,STONE01,1
6823,0,LICHENS,STONE01,6
6824,0,FORBS,STONE01,4
6825,0,DECIDUOUS SHRUBS,STONE01,2
6826,0,EVERGREEN SHRUBS,STONE01,3
6827,0,LICHENS,STONE01,6
6828,0,EVERGREEN SHRUBS,STONE01,3
6829,0,NON VEGETATED,STONE01,7
6830,0,EVERGREEN SHRUBS,STONE01,3
6831,0,NON VEGETATED,STONE01,7
6832,0,LICHENS,STONE01,6
6833,0,NON VEGETATED,STONE01,7
6834,0,NON VEGETATED,STONE01,7
6835,0,LICHENS,STONE01,6
6836,0,LICHENS,STONE01,6
6837,0,GRAMINOIDS,STONE01,5
6838,0,EVERGREEN SHRUBS,STONE01,3
6839,0,DECIDUOUS SHRUBS,STONE01,2
6840,0,DECIDUOUS SHRUBS,STONE01,2
6841,0,EVERGREEN SHRUBS,STONE01,3
6842,0,EVERGREEN SHRUBS,STONE01,3
6843,0,NON VEGETATED,STONE01,7
6844,0,NON VEGETATED,STONE01,7
6845,0,DECIDUOUS SHRUBS,STONE01,2
6846,0,EVERGREEN SHRUBS,STONE01,3
6847,0,BRYOPHYTES,STONE01,1
6848,0,DECIDUOUS SHRUBS,STONE01,2
6849,0,EVERGREEN SHRUBS,STONE01,3
6850,0,EVERGREEN SHRUBS,STONE01,3
6851,0,EVERGREEN SHRUBS,STONE01,3
6852,0,BRYOPHYTES,STONE01,1
6853,0,NON VEGETATED,STONE01,7
6854,0,BRYOPHYTES,STONE01,1
6855,0,LICHENS,STONE01,6
6856,0,EVERGREEN SHRUBS,STONE01,3
6857,0,DECIDUOUS SHRUBS,STONE01,2
6858,0,BRYOPHYTES,STONE01,1
6859,0,BRYOPHYTES,STONE01,1
6860,0,NON VEGETATED,STONE01,7
6861,0,DECIDUOUS SHRUBS,STONE01,2
6862,0,DECIDUOUS SHRUBS,STONE01,2
6863,0,EVERGREEN SHRUBS,STONE01,3
6864,0,NON VEGETATED,STONE01,7
6865,0,NON VEGETATED,STONE01,7
6866,0,NON VEGETATED,STONE01,7
6867,0,DECIDUOUS SHRUBS,STONE01,2
6868,0,GRAMINOIDS,STONE01,5
6869,0,EVERGREEN SHRUBS,STONE01,3
6870,0,LICHENS,STONE01,6
6871,0,EVERGREEN SHRUBS,STONE01,3
6872,0,EVERGREEN SHRUBS,STONE01,3
6873,0,DECIDUOUS SHRUBS,STONE01,2
6874,0,EVERGREEN SHRUBS,STONE01,3
6875,0,GRAMINOIDS,STONE01,5
6876,0,BRYOPHYTES,STONE01,1
6877,0,DECIDUOUS SHRUBS,STONE01,2
6878,0,DECIDUOUS SHRUBS,STONE01,2
6879,0,GRAMINOIDS,STONE01,5
6880,0,GRAMINOIDS,STONE01,5
6881,0,DECIDUOUS SHRUBS,STONE01,2
6882,0,GRAMINOIDS,STONE01,5
6883,0,NON VEGETATED,STONE01,7
6884,0,NON VEGETATED,STONE01,7
6885,0,DECIDUOUS SHRUBS,STONE01,2
6886,0,NON VEGETATED,STONE01,7
6887,0,NON VEGETATED,STONE01,7
6888,0,GRAMINOIDS,STONE01,5
6889,0,NON VEGETATED,STONE01,7
6890,0,EVERGREEN SHRUBS,STONE01,3
6891,0,NON VEGETATED,STONE01,7
6892,0,NON VEGETATED,STONE01,7
6893,0,DECIDUOUS SHRUBS,STONE01,2
6894,0,DECIDUOUS SHRUBS,STONE01,2
6895,0,EVERGREEN SHRUBS,STONE01,3
6896,0,GRAMINOIDS,STONE01,5
6897,0,DECIDUOUS SHRUBS,STONE01,2
6898,0,EVERGREEN SHRUBS,STONE01,3
6899,0,DECIDUOUS SHRUBS,STONE01,2
6900,0,GRAMINOIDS,STONE01,5
6901,0,DECIDUOUS SHRUBS,STONE01,2
6902,0,DECIDUOUS SHRUBS,STONE01,2
6903,0,DECIDUOUS SHRUBS,STONE01,2
6904,0,EVERGREEN SHRUBS,STONE01,3
6905,0,DECIDUOUS SHRUBS,STONE01,2
6906,0,NON VEGETATED,STONE01,7
6907,0,EVERGREEN SHRUBS,STONE01,3
6908,0,EVERGREEN SHRUBS,STONE01,3
6909,0,NON VEGETATED,STONE01,7
6910,0,NON VEGETATED,STONE01,7
6911,0,LICHENS,STONE01,6
6912,0,NON VEGETATED,STONE01,7
6913,0,GRAMINOIDS,STONE01,5
6914,0,DECIDUOUS SHRUBS,STONE01,2
6915,0,EVERGREEN SHRUBS,STONE01,3
6916,0,NON VEGETATED,STONE01,7
6917,0,BRYOPHYTES,STONE01,1
6918,0,DECIDUOUS SHRUBS,STONE01,2
6919,0,LICHENS,STONE01,6
6920,0,BRYOPHYTES,STONE01,1
6921,0,NON VEGETATED,STONE01,7
6922,0,DECIDUOUS SHRUBS,STONE01,2
6923,0,NON VEGETATED,STONE01,7
6924,0,NON VEGETATED,STONE01,7
6925,0,DECIDUOUS SHRUBS,STONE01,2
6926,0,EVERGREEN SHRUBS,STONE01,3
6927,0,NON VEGETATED,STONE01,7
6928,0,EVERGREEN SHRUBS,STONE01,3
6929,0,DECIDUOUS SHRUBS,STONE01,2
6930,0,EVERGREEN SHRUBS,STONE01,3
6931,0,LICHENS,STONE01,6
6932,0,NON VEGETATED,STONE01,7
6933,0,BRYOPHYTES,STONE01,1
6934,0,BRYOPHYTES,STONE01,1
6935,0,DECIDUOUS SHRUBS,STONE01,2
6936,0,DECIDUOUS SHRUBS,STONE01,2
6937,0,NON VEGETATED,STONE01,7
6938,0,DECIDUOUS SHRUBS,STONE01,2
6939,0,NON VEGETATED,STONE01,7
6940,0,EVERGREEN SHRUBS,STONE01,3
6941,0,NON VEGETATED,STONE01,7
6942,0,BRYOPHYTES,STONE01,1
6943,0,NON VEGETATED,STONE01,7
6944,0,NON VEGETATED,STONE01,7
6945,0,EVERGREEN SHRUBS,STONE01,3
6946,0,LICHENS,STONE01,6
6947,0,DECIDUOUS SHRUBS,STONE01,2
6948,0,GRAMINOIDS,STONE01,5
6949,0,DECIDUOUS SHRUBS,STONE01,2
6950,0,BRYOPHYTES,STONE01,1
6951,0,NON VEGETATED,STONE01,7
6952,0,NON VEGETATED,STONE01,7
6953,0,NON VEGETATED,STONE01,7
6954,0,DECIDUOUS SHRUBS,STONE01,2
6955,0,EVERGREEN SHRUBS,STONE01,3
6956,0,FORBS,STONE01,4
6957,0,NON VEGETATED,STONE01,7
6958,0,BRYOPHYTES,STONE01,1
6959,0,LICHENS,STONE01,6
6960,0,LICHENS,STONE01,6
6961,0,BRYOPHYTES,STONE01,1
6962,0,DECIDUOUS SHRUBS,STONE01,2
6963,0,DECIDUOUS SHRUBS,STONE01,2
6964,0,EVERGREEN SHRUBS,STONE01,3
6965,0,DECIDUOUS SHRUBS,STONE01,2
6966,0,GRAMINOIDS,STONE01,5
6967,0,DECIDUOUS SHRUBS,STONE01,2
6968,0,EVERGREEN SHRUBS,STONE01,3
6969,0,EVERGREEN SHRUBS,STONE01,3
6970,0,NON VEGETATED,STONE01,7
6971,0,DECIDUOUS SHRUBS,STONE01,2
6972,0,DECIDUOUS SHRUBS,STONE01,2
6973,0,EVERGREEN SHRUBS,STONE01,3
6974,0,EVERGREEN SHRUBS,STONE01,3
6975,0,BRYOPHYTES,STONE01,1
6976,0,DECIDUOUS SHRUBS,STONE01,2
6977,0,LICHENS,STONE01,6
6978,0,NON VEGETATED,STONE01,7
6979,0,NON VEGETATED,STONE01,7
6980,0,BRYOPHYTES,STONE01,1
6981,0,NON VEGETATED,STONE01,7
6982,0,DECIDUOUS SHRUBS,STONE01,2
6983,0,EVERGREEN SHRUBS,STONE01,3
6984,0,LICHENS,STONE01,6
6985,0,GRAMINOIDS,STONE01,5
6986,0,NON VEGETATED,STONE01,7
6987,0,NON VEGETATED,STONE01,7
6988,0,NON VEGETATED,STONE01,7
6989,0,EVERGREEN SHRUBS,STONE01,3
6990,0,DECIDUOUS SHRUBS,STONE01,2
6991,0,NON VEGETATED,STONE01,7
6992,0,LICHENS,STONE01,6
6993,0,GRAMINOIDS,STONE01,5
6994,0,EVERGREEN SHRUBS,STONE01,3
6995,0,DECIDUOUS SHRUBS,STONE01,2
6996,0,EVERGREEN SHRUBS,STONE01,3
6997,0,BRYOPHYTES,STONE01,1
6998,0,BRYOPHYTES,STONE01,1
6999,0,NON VEGETATED,STONE01,7
7000,0,DECIDUOUS SHRUBS,STONE01,2
7001,0,NON VEGETATED,STONE01,7
7002,0,DECIDUOUS SHRUBS,STONE01,2
7003,0,EVERGREEN SHRUBS,STONE01,3
7004,0,GRAMINOIDS,STONE01,5
7005,0,NON VEGETATED,STONE01,7
7006,0,NON VEGETATED,STONE01,7
7007,0,LICHENS,STONE01,6
7008,0,LICHENS,STONE01,6
7009,0,DECIDUOUS SHRUBS,STONE01,2
7010,0,NON VEGETATED,STONE01,7
7011,0,NON VEGETATED,STONE01,7
7012,0,NON VEGETATED,STONE01,7
7013,0,NON VEGETATED,STONE01,7
7014,0,NON VEGETATED,STONE02,7
7015,0,NON VEGETATED,STONE02,7
7016,0,TREES,STONE02,9
7017,0,NON VEGETATED,STONE02,7
7018,0,NON VEGETATED,STONE02,7
7019,0,GRAMINOIDS,STONE02,5
7020,0,BRYOPHYTES,STONE02,1
7021,0,NON VEGETATED,STONE02,7
7022,0,NON VEGETATED,STONE02,7
7023,0,GRAMINOIDS,STONE02,5
7024,0,DECIDUOUS SHRUBS,STONE02,2
7025,0,DECIDUOUS SHRUBS,STONE02,2
7026,0,EVERGREEN SHRUBS,STONE02,3
7027,0,EVERGREEN SHRUBS,STONE02,3
7028,0,EVERGREEN SHRUBS,STONE02,3
7029,0,GRAMINOIDS,STONE02,5
7030,0,FORBS,STONE02,4
7031,0,EVERGREEN SHRUBS,STONE02,3
7032,0,BRYOPHYTES,STONE02,1
7033,0,DECIDUOUS SHRUBS,STONE02,2
7034,0,EVERGREEN SHRUBS,STONE02,3
7035,0,EVERGREEN SHRUBS,STONE02,3
7036,0,GRAMINOIDS,STONE02,5
7037,0,GRAMINOIDS,STONE02,5
7038,0,DECIDUOUS SHRUBS,STONE02,2
7039,0,DECIDUOUS SHRUBS,STONE02,2
7040,0,BRYOPHYTES,STONE02,1
7041,0,BRYOPHYTES,STONE02,1
7042,0,BRYOPHYTES,STONE02,1
7043,0,DECIDUOUS SHRUBS,STONE02,2
