site_code,quadrat_num,species_code,cover_percent,PFT_fine,PFT_coarse,site_date,measurement_scale
PAGE,0m,PELAPH,0.01,LICHENS,LICHENS,7/13/2019,0.25
PAGE,0m,LICHEN,0.01,LICHENS,LICHENS,7/13/2019,0.25
PAGE,0m,MASRIC,0.01,LICHENS,LICHENS,7/13/2019,0.25
PAGE,0m,LITTER,14,LITTER,LITTER,7/13/2019,0.25
PAGE,0m,CAREX,4,SEDGES,GRAMINOIDS,7/13/2019,0.25
PAGE,10m,MOSS,15,BRYOPHYTES,BRYOPHYTES,7/13/2019,0.25
PAGE,10m,SALRET,7,DECIDUOUS SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,10m,VACULI,10,DECIDUOUS SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,10m,BETNAN,8,DECIDUOUS SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,10m,CASTET,30,EVERGREEN SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,10m,DRYAS,10,EVERGREEN SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,10m,PETFRI,9,FORBS,FORBS,7/13/2019,0.25
PAGE,10m,LUPARC,0.01,FORBS,FORBS,7/13/2019,0.25
PAGE,10m,LAGGLA,1,FORBS,FORBS,7/13/2019,0.25
PAGE,10m,DACARC,0.01,LICHENS,LICHENS,7/13/2019,0.25
PAGE,10m,LITTER,5,LITTER,LITTER,7/13/2019,0.25
PAGE,10m,CAREX,5,SEDGES,GRAMINOIDS,7/13/2019,0.25
PAGE,20m,MOSS,27,BRYOPHYTES,BRYOPHYTES,7/13/2019,0.25
PAGE,20m,SALRET,0.01,DECIDUOUS SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,20m,VACULI,8,DECIDUOUS SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,20m,BETNAN,20,DECIDUOUS SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,20m,CASTET,12,EVERGREEN SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,20m,DRYOCT,6,EVERGREEN SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,20m,VACVIT,5,EVERGREEN SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,20m,PETFRI,6,FORBS,FORBS,7/13/2019,0.25
PAGE,20m,LAGGLA,0.01,FORBS,FORBS,7/13/2019,0.25
PAGE,20m,POLBIS,3,FORBS,FORBS,7/13/2019,0.25
PAGE,20m,PARNUD,0.01,FORBS,FORBS,7/13/2019,0.25
PAGE,20m,PYROL,0.01,FORBS,FORBS,7/13/2019,0.25
PAGE,20m,THAMN,1,LICHENS,LICHENS,7/13/2019,0.25
PAGE,20m,DACARC,1,LICHENS,LICHENS,7/13/2019,0.25
PAGE,20m,CLASTE,0.01,LICHENS,LICHENS,7/13/2019,0.25
PAGE,20m,PELAPH,0.01,LICHENS,LICHENS,7/13/2019,0.25
PAGE,20m,CETCUC,0.01,LICHENS,LICHENS,7/13/2019,0.25
PAGE,20m,LITTER,6,LITTER,LITTER,7/13/2019,0.25
PAGE,20m,CAREX,4,SEDGES,GRAMINOIDS,7/13/2019,0.25
PAGE,30m,MOSS,16,BRYOPHYTES,BRYOPHYTES,7/13/2019,0.25
PAGE,30m,VACULI,30,DECIDUOUS SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,30m,SALPUL,12,DECIDUOUS SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,30m,CASTET,8,EVERGREEN SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,30m,DRYAS,2,EVERGREEN SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,30m,EMPNIG,4,EVERGREEN SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,30m,VACVIT,3,EVERGREEN SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,30m,LEDDEC,2,EVERGREEN SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,30m,LUPARC,16,FORBS,FORBS,7/13/2019,0.25
PAGE,30m,LAGGLA,0.01,FORBS,FORBS,7/13/2019,0.25
PAGE,30m,POLYG,1,FORBS,FORBS,7/13/2019,0.25
PAGE,30m,CETCUC,0.01,LICHENS,LICHENS,7/13/2019,0.25
PAGE,30m,LITTER,6,LITTER,LITTER,7/13/2019,0.25
PAGE,30m,CAREX,0.01,SEDGES,GRAMINOIDS,7/13/2019,0.25
PAGE,40m,MOSS,12,BRYOPHYTES,BRYOPHYTES,7/13/2019,0.25
PAGE,40m,SALRET,10,DECIDUOUS SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,40m,VACULI,28,DECIDUOUS SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,40m,BETNAN,28,DECIDUOUS SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,40m,VACVIT,3,EVERGREEN SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,40m,LEDDEC,4,EVERGREEN SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,40m,SAXNEL,1,FORBS,FORBS,7/13/2019,0.25
PAGE,40m,LUPARC,4,FORBS,FORBS,7/13/2019,0.25
PAGE,40m,PETFRI,2,FORBS,FORBS,7/13/2019,0.25
PAGE,40m,POLBIS,2,FORBS,FORBS,7/13/2019,0.25
PAGE,40m,PYROL,1,FORBS,FORBS,7/13/2019,0.25
PAGE,40m,POA,1,GRASSES,GRAMINOIDS,7/13/2019,0.25
PAGE,40m,PELAPH,1,LICHENS,LICHENS,7/13/2019,0.25
PAGE,40m,MASRIC,1,LICHENS,LICHENS,7/13/2019,0.25
PAGE,40m,LITTER,2,LITTER,LITTER,7/13/2019,0.25
PAGE,50m,MOSS,33,BRYOPHYTES,BRYOPHYTES,7/13/2019,0.25
PAGE,50m,VACULI,25,DECIDUOUS SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,50m,BETNAN,2,DECIDUOUS SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,50m,CASTET,7,EVERGREEN SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,50m,VACVIT,8,EVERGREEN SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,50m,LEDDEC,2,EVERGREEN SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,50m,PETFRI,4,FORBS,FORBS,7/13/2019,0.25
PAGE,50m,POLYG,6,FORBS,FORBS,7/13/2019,0.25
PAGE,50m,PYRGRA,0.01,FORBS,FORBS,7/13/2019,0.25
PAGE,50m,DACARC,0.01,LICHENS,LICHENS,7/13/2019,0.25
PAGE,50m,LICHEN,4,LICHENS,LICHENS,7/13/2019,0.25
PAGE,50m,MASRIC,2,LICHENS,LICHENS,7/13/2019,0.25
PAGE,50m,LITTER,6,LITTER,LITTER,7/13/2019,0.25
PAGE,50m,CAREX,1,SEDGES,GRAMINOIDS,7/13/2019,0.25
PAGE,60m,MOSS,25,BRYOPHYTES,BRYOPHYTES,7/13/2019,0.25
PAGE,60m,VACULI,8,DECIDUOUS SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,60m,BETNAN,4,DECIDUOUS SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,60m,SALPUL,4,DECIDUOUS SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,60m,CASTET,6,EVERGREEN SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,60m,VACVIT,4,EVERGREEN SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,60m,LEDDEC,6,EVERGREEN SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,60m,EMPNIG,12,EVERGREEN SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,60m,PETFRI,3,FORBS,FORBS,7/13/2019,0.25
PAGE,60m,POLBIS,2,FORBS,FORBS,7/13/2019,0.25
PAGE,60m,THAMN,0.01,LICHENS,LICHENS,7/13/2019,0.25
PAGE,60m,DACARC,0.01,LICHENS,LICHENS,7/13/2019,0.25
PAGE,60m,PELAPH,0.01,LICHENS,LICHENS,7/13/2019,0.25
PAGE,60m,CETCUC,0.01,LICHENS,LICHENS,7/13/2019,0.25
PAGE,60m,LITTER,17,LITTER,LITTER,7/13/2019,0.25
PAGE,60m,CAREX,6,SEDGES,GRAMINOIDS,7/13/2019,0.25
PAGE,70m,MOSS,13,BRYOPHYTES,BRYOPHYTES,7/13/2019,0.25
PAGE,70m,SALRET,2,DECIDUOUS SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,70m,VACULI,2,DECIDUOUS SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,70m,BETNAN,0.01,DECIDUOUS SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,70m,SALPUL,32,DECIDUOUS SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,70m,EMPNIG,4,EVERGREEN SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,70m,VACVIT,0.01,EVERGREEN SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,70m,LEDDEC,0.01,EVERGREEN SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,70m,PETFRI,2,FORBS,FORBS,7/13/2019,0.25
PAGE,70m,PYRGRA,2,FORBS,FORBS,7/13/2019,0.25
PAGE,70m,LITTER,3,LITTER,LITTER,7/13/2019,0.25
PAGE,70m,CAREX,40,SEDGES,GRAMINOIDS,7/13/2019,0.25
PAGE,80m,MOSS,20,BRYOPHYTES,BRYOPHYTES,7/13/2019,0.25
PAGE,80m,VACULI,6,DECIDUOUS SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,80m,BETNAN,2,DECIDUOUS SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,80m,SALPUL,10,DECIDUOUS SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,80m,CASTET,1,EVERGREEN SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,80m,LEDDEC,1,EVERGREEN SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,80m,PETFRI,5,FORBS,FORBS,7/13/2019,0.25
PAGE,80m,LAGGLA,1,FORBS,FORBS,7/13/2019,0.25
PAGE,80m,POLBIS,2,FORBS,FORBS,7/13/2019,0.25
PAGE,80m,LITTER,2,LITTER,LITTER,7/13/2019,0.25
PAGE,80m,CAREX,50,SEDGES,GRAMINOIDS,7/13/2019,0.25
PAGE,90m,MOSS,15,BRYOPHYTES,BRYOPHYTES,7/13/2019,0.25
PAGE,90m,VACULI,19,DECIDUOUS SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,90m,SALPUL,5,DECIDUOUS SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,90m,CASTET,5,EVERGREEN SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,90m,EMPNIG,19,EVERGREEN SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,90m,LEDDEC,7,EVERGREEN SHRUBS,SHRUBS,7/13/2019,0.25
PAGE,90m,PETFRI,6,FORBS,FORBS,7/13/2019,0.25
PAGE,90m,CAREX,24,SEDGES,GRAMINOIDS,7/13/2019,0.25
PEDRO,0m,MOSS,25,BRYOPHYTES,BRYOPHYTES,6/28/2019,0.25
PEDRO,0m,VACULI,35,DECIDUOUS SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,0m,BETNAN,8,DECIDUOUS SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,0m,LEDDEC,7,EVERGREEN SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,0m,VACVIT,1,EVERGREEN SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,0m,CORCAN,2,FORBS,FORBS,6/28/2019,0.25
PEDRO,0m,CETCUC,1,LICHENS,LICHENS,6/28/2019,0.25
PEDRO,0m,PELAPH,1,LICHENS,LICHENS,6/28/2019,0.25
PEDRO,0m,LITTER,20,LITTER,LITTER,6/28/2019,0.25
PEDRO,10m,MOSS,2,BRYOPHYTES,BRYOPHYTES,6/28/2019,0.25
PEDRO,10m,BETNAN,35,DECIDUOUS SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,10m,VACULI,58,DECIDUOUS SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,10m,LEDDEC,2,EVERGREEN SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,10m,CORCAN,2,FORBS,FORBS,6/28/2019,0.25
PEDRO,10m,GRASS UNK,0.01,GRAMINOIDS,GRAMINOIDS,6/28/2019,0.25
PEDRO,10m,CLASTY,0.01,LICHENS,LICHENS,6/28/2019,0.25
PEDRO,10m,LITTER,1,LITTER,LITTER,6/28/2019,0.25
PEDRO,20m,VACULI,20,DECIDUOUS SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,20m,BETNAN,25,DECIDUOUS SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,20m,LEDDEC,25,EVERGREEN SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,20m,VACVIT,3,EVERGREEN SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,20m,EMPNIG,10,EVERGREEN SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,20m,CORCAN,15,FORBS,FORBS,6/28/2019,0.25
PEDRO,20m,CLASTY,0.01,LICHENS,LICHENS,6/28/2019,0.25
PEDRO,20m,LITTER,2,LITTER,LITTER,6/28/2019,0.25
PEDRO,30m,MOSS,2,BRYOPHYTES,BRYOPHYTES,6/28/2019,0.25
PEDRO,30m,VACULI,20,DECIDUOUS SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,30m,BETGLA,40,DECIDUOUS SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,30m,LEDDEC,18,EVERGREEN SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,30m,VACVIT,2,EVERGREEN SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,30m,EMPNIG,11,EVERGREEN SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,30m,CORCAN,6,FORBS,FORBS,6/28/2019,0.25
PEDRO,30m,GRASS UNK,1,GRAMINOIDS,GRAMINOIDS,6/28/2019,0.25
PEDRO,40m,VACULI,71,DECIDUOUS SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,40m,BETNAN,12,DECIDUOUS SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,40m,LEDDEC,7,EVERGREEN SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,40m,CORCAN,8,FORBS,FORBS,6/28/2019,0.25
PEDRO,40m,GRAM,2,GRAMINOIDS,GRAMINOIDS,6/28/2019,0.25
PEDRO,50m,MOSS,3,BRYOPHYTES,BRYOPHYTES,6/28/2019,0.25
PEDRO,50m,BETNAN,50,DECIDUOUS SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,50m,VACULI,5,DECIDUOUS SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,50m,LEDDEC,15,EVERGREEN SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,50m,CORCAN,2,FORBS,FORBS,6/28/2019,0.25
PEDRO,50m,GRASS UNK,0.01,GRAMINOIDS,GRAMINOIDS,6/28/2019,0.25
PEDRO,50m,LITTER,25,LITTER,LITTER,6/28/2019,0.25
PEDRO,60m,MOSS,20,BRYOPHYTES,BRYOPHYTES,6/28/2019,0.25
PEDRO,60m,BETNAN,34,DECIDUOUS SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,60m,LEDDEC,3,EVERGREEN SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,60m,VACVIT,1,EVERGREEN SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,60m,EMPNIG,10,EVERGREEN SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,60m,LINBOR,12,FORBS,FORBS,6/28/2019,0.25
PEDRO,60m,GRAM,2,GRAMINOIDS,GRAMINOIDS,6/28/2019,0.25
PEDRO,60m,CLASTY,4,LICHENS,LICHENS,6/28/2019,0.25
PEDRO,60m,LITTER,8,LITTER,LITTER,6/28/2019,0.25
PEDRO,60m,SCAT,6,SCAT,SCAT,6/28/2019,0.25
PEDRO,70m,VACULI,20,DECIDUOUS SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,70m,BETGLA,20,DECIDUOUS SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,70m,LEDDEC,53,EVERGREEN SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,70m,VACVIT,3,EVERGREEN SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,70m,EMPNIG,2,EVERGREEN SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,70m,CORCAN,2,FORBS,FORBS,6/28/2019,0.25
PEDRO,70m,LINBOR,0.01,FORBS,FORBS,6/28/2019,0.25
PEDRO,80m,MOSS,2,BRYOPHYTES,BRYOPHYTES,6/28/2019,0.25
PEDRO,80m,BETNAN,62,DECIDUOUS SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,80m,LEDDEC,31,EVERGREEN SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,80m,VACVIT,1,EVERGREEN SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,80m,CLASTY,2,LICHENS,LICHENS,6/28/2019,0.25
PEDRO,90m,MOSS,24,BRYOPHYTES,BRYOPHYTES,6/28/2019,0.25
PEDRO,90m,BETGLA,50,DECIDUOUS SHRUBS,SHRUBS,6/28/2019,0.25
PEDRO,90m,LINBOR,4,FORBS,FORBS,6/28/2019,0.25
PEDRO,90m,CLASTY,2,LICHENS,LICHENS,6/28/2019,0.25
PEDRO,90m,LITTER,20,LITTER,LITTER,6/28/2019,0.25
PINNELL,0m,EMPNIG,17,EVERGREEN SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,0m,CASTET,26,EVERGREEN SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,0m,LOIPRO,32,EVERGREEN SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,0m,VACVIT,1,EVERGREEN SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,0m,POLYG,0.01,FORBS,FORBS,6/25/2019,0.25
PINNELL,0m,CETCUC,1,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,0m,MASRIC,8,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,0m,DACARC,3,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,0m,CETLAE,5,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,0m,CLASTY,4,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,0m,CLAMIT,1,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,0m,ROCK,1,ROCKS,ROCKS,6/25/2019,0.25
PINNELL,0m,CAREX,1,SEDGES,GRAMINOIDS,6/25/2019,0.25
PINNELL,10m,MOSS,16,BRYOPHYTES,BRYOPHYTES,6/25/2019,0.25
PINNELL,10m,SALPUL,5,DECIDUOUS SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,10m,BETNAN,9,DECIDUOUS SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,10m,VACVIT,3,EVERGREEN SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,10m,LOIPRO,20,EVERGREEN SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,10m,PEDIC,0.01,FORBS,FORBS,6/25/2019,0.25
PINNELL,10m,CETCUC,20,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,10m,CLAMIT,5,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,10m,CLADO,1,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,10m,DACARC,4,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,10m,CETLAE,1,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,10m,MASRIC,10,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,10m,THAMN,0.01,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,10m,CLARAN,5,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,10m,ALENIG,1,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,10m,LITTER,0.01,LITTER,LITTER,6/25/2019,0.25
PINNELL,10m,CAREX,0.01,SEDGES,GRAMINOIDS,6/25/2019,0.25
PINNELL,20m,MOSS,18,BRYOPHYTES,BRYOPHYTES,6/25/2019,0.25
PINNELL,20m,BETNAN,13,DECIDUOUS SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,20m,SPISTE,3,DECIDUOUS SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,20m,VACULI,15,DECIDUOUS SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,20m,EMPNIG,4,EVERGREEN SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,20m,VACVIT,6,EVERGREEN SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,20m,CETCUC,20,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,20m,MASRIC,8,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,20m,DACARC,2,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,20m,CETLAE,0.01,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,20m,CLASTY,3,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,20m,CLAMIT,0.01,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,20m,CAREX,8,SEDGES,GRAMINOIDS,6/25/2019,0.25
PINNELL,30m,MOSS,25,BRYOPHYTES,BRYOPHYTES,6/25/2019,0.25
PINNELL,30m,VACULI,8,DECIDUOUS SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,30m,PEDIC,0.01,FORBS,FORBS,6/25/2019,0.25
PINNELL,30m,POLYG,1,FORBS,FORBS,6/25/2019,0.25
PINNELL,30m,FORB,1,FORBS,FORBS,6/25/2019,0.25
PINNELL,30m,HIEALP,2,GRASSES,GRAMINOIDS,6/25/2019,0.25
PINNELL,30m,CETCUC,9,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,30m,CLAMIT,11,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,30m,CLADO,2,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,30m,DACARC,8,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,30m,CETLAE,4,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,30m,MASRIC,10,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,30m,THAMN,0.01,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,30m,CLARAN,2,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,30m,CETISL,4,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,30m,CLASTY,2,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,30m,ROCK,1,ROCKS,ROCKS,6/25/2019,0.25
PINNELL,30m,CAREX,10,SEDGES,GRAMINOIDS,6/25/2019,0.25
PINNELL,40m,MOSS,6,BRYOPHYTES,BRYOPHYTES,6/25/2019,0.25
PINNELL,40m,BETNAN,8,DECIDUOUS SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,40m,VACULI,1,DECIDUOUS SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,40m,EMPNIG,8,EVERGREEN SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,40m,CASTET,11,EVERGREEN SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,40m,VACVIT,3,EVERGREEN SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,40m,CETCUC,10,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,40m,DACARC,1,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,40m,CLASTY,3,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,40m,CLAMIT,6,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,40m,CLADO,2,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,40m,CLARAN,6,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,40m,CLAUNC,3,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,40m,ROCK,22,ROCKS,ROCKS,6/25/2019,0.25
PINNELL,40m,CAREX,10,SEDGES,GRAMINOIDS,6/25/2019,0.25
PINNELL,50m,MOSS,57,BRYOPHYTES,BRYOPHYTES,6/25/2019,0.25
PINNELL,50m,BETNAN,12,DECIDUOUS SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,50m,SPISTE,8,DECIDUOUS SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,50m,VACVIT,10,EVERGREEN SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,50m,EMPNIG,3,EVERGREEN SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,50m,HIEALP,3,GRASSES,GRAMINOIDS,6/25/2019,0.25
PINNELL,50m,CETCUC,1,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,50m,MASRIC,3,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,50m,PELTI,3,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,60m,EMPNIG,15,EVERGREEN SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,60m,VACVIT,3,EVERGREEN SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,60m,CETCUC,35,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,60m,DACARC,1,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,60m,CETISL,14,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,60m,LITTER,10,LITTER,LITTER,6/25/2019,0.25
PINNELL,60m,ROCK,15,ROCKS,ROCKS,6/25/2019,0.25
PINNELL,60m,CAREX,2,SEDGES,GRAMINOIDS,6/25/2019,0.25
PINNELL,70m,BETNAN,37,DECIDUOUS SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,70m,VACVIT,2,EVERGREEN SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,70m,EMPNIG,6,EVERGREEN SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,70m,HIEALP,1,GRASSES,GRAMINOIDS,6/25/2019,0.25
PINNELL,70m,CETCUC,25,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,70m,DACARC,1,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,70m,MASRIC,4,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,70m,CLARAN,3,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,70m,CLASTY,4,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,70m,ROCK,8,ROCKS,ROCKS,6/25/2019,0.25
PINNELL,70m,CAREX,9,SEDGES,GRAMINOIDS,6/25/2019,0.25
PINNELL,80m,MOSS,50,BRYOPHYTES,BRYOPHYTES,6/25/2019,0.25
PINNELL,80m,BETNAN,4,DECIDUOUS SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,80m,SALPUL,3,DECIDUOUS SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,80m,EMPNIG,8,EVERGREEN SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,80m,CASTET,5,EVERGREEN SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,80m,CETCUC,1,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,80m,MASRIC,10,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,80m,DACARC,7,LICHENS,LICHENS,6/25/2019,0.25
PINNELL,80m,CAREX,2,SEDGES,GRAMINOIDS,6/25/2019,0.25
PINNELL,90m,MOSS,13,BRYOPHYTES,BRYOPHYTES,6/25/2019,0.25
PINNELL,90m,VACVIT,4,EVERGREEN SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,90m,EMPNIG,39,EVERGREEN SHRUBS,SHRUBS,6/25/2019,0.25
PINNELL,90m,FORB,0.01,FORBS,FORBS,6/25/2019,0.25
PINNELL,90m,ANEPAR,0.01,FORBS,FORBS,6/25/2019,0.25
PINNELL,90m,HIEALP,0.01,GRASSES,GRAMINOIDS,6/25/2019,0.25
PINNELL,90m,CLAMIT,14,LICHENS,LICHENS,6/25/2019,0.25
